"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"6661";37,7901000976563;-122,403633117676;2008-06-02 13:27:23;0;305
"6662";37,791690826416;-122,397590637207;2008-06-02 13:27:24;3;165
"6669";37,7898712158203;-122,401588439941;2008-06-02 13:27:26;9;64
"6670";37,7944488525391;-122,402679443359;2008-06-02 13:27:27;18;60
"6671";37,7923583984375;-122,403327941895;2008-06-02 13:27:27;0;118
"6675";37,7899703979492;-122,405448913574;2008-06-02 13:27:28;0;311
"6680";37,7896614074707;-122,401351928711;2008-06-02 13:27:31;3;388
"6682";37,7921295166016;-122,40315246582;2008-06-02 13:27:32;0;378
"6686";37,7923583984375;-122,403327941895;2008-06-02 13:27:34;4;118
"6687";37,7896614074707;-122,401382446289;2008-06-02 13:27:34;6;388
"6693";37,7949905395508;-122,399757385254;2008-06-02 13:27:36;15;402
"6692";37,7927284240723;-122,40274810791;2008-06-02 13:27:36;12;235
"6698";37,7945213317871;-122,403327941895;2008-06-02 13:27:38;8;512
"6697";37,7951698303223;-122,403221130371;2008-06-02 13:27:38;0;451
"6695";37,7954216003418;-122,397369384766;2008-06-02 13:27:38;12;76
"6701";37,7925987243652;-122,397132873535;2008-06-02 13:27:39;1;419
"6708";37,7917594909668;-122,397811889648;2008-06-02 13:27:43;9;165
"6711";37,7941207885742;-122,403633117676;2008-06-02 13:27:44;3;262
"6713";37,7934188842773;-122,39624786377;2008-06-02 13:27:45;6;148
"6719";37,7905807495117;-122,401710510254;2008-06-02 13:27:47;12;382
"6724";37,7926216125488;-122,397407531738;2008-06-02 13:27:52;0;246
"6728";37,7931213378906;-122,396606445313;2008-06-02 13:27:54;5;440
"6732";37,7953796386719;-122,403373718262;2008-06-02 13:27:55;0;210
"6737";37,7925910949707;-122,403968811035;2008-06-02 13:27:56;25;532
"6734";37,7953796386719;-122,403373718262;2008-06-02 13:27:56;9;210
"6741";37,7944717407227;-122,396537780762;2008-06-02 13:27:58;14;310
"6744";37,7954711914063;-122,39631652832;2008-06-02 13:27:59;0;448
"6745";37,7951698303223;-122,403221130371;2008-06-02 13:27:59;0;451
"6743";37,7900009155273;-122,405380249023;2008-06-02 13:27:59;0;311
"6748";37,7900009155273;-122,405380249023;2008-06-02 13:28:00;9;311
"6750";37,7929000854492;-122,402770996094;2008-06-02 13:28:01;0;189
"6751";37,7915916442871;-122,398071289063;2008-06-02 13:28:02;12;279
"6757";37,7951698303223;-122,403221130371;2008-06-02 13:28:04;12;451
"6759";37,7912406921387;-122,39720916748;2008-06-02 13:28:05;33;332
"6760";37,7954711914063;-122,39631652832;2008-06-02 13:28:06;9;448
"6772";37,7895698547363;-122,403839111328;2008-06-02 13:28:11;18;277
"6773";37,7894592285156;-122,40657043457;2008-06-02 13:28:12;2;179
"6775";37,791919708252;-122,401351928711;2008-06-02 13:28:13;16;383
"6781";37,7918395996094;-122,398391723633;2008-06-02 13:28:15;18;321
"6786";37,7911987304688;-122,399436950684;2008-06-02 13:28:17;22;283
"6789";37,7928810119629;-122,402717590332;2008-06-02 13:28:21;3;189
"6793";37,7926712036133;-122,397041320801;2008-06-02 13:28:22;12;332
"6796";37,7907104492188;-122,402381896973;2008-06-02 13:28:23;0;263
"6797";37,7930908203125;-122,405540466309;2008-06-02 13:28:24;28;60
"6801";37,7901496887207;-122,403762817383;2008-06-02 13:28:24;13;305
"6799";37,7945098876953;-122,396842956543;2008-06-02 13:28:24;0;181
"6803";37,7901000976563;-122,403701782227;2008-06-02 13:28:26;0;305
"6806";37,7928085327148;-122,405570983887;2008-06-02 13:28:28;21;60
"6810";37,7945594787598;-122,404731750488;2008-06-02 13:28:30;30;366
"6812";37,7907104492188;-122,402381896973;2008-06-02 13:28:32;19;263
"6814";37,7903594970703;-122,402130126953;2008-06-02 13:28:33;19;388
"6815";37,79248046875;-122,397003173828;2008-06-02 13:28:33;1;419
"6817";37,7948989868164;-122,396987915039;2008-06-02 13:28:34;14;402
"6821";37,793098449707;-122,400299072266;2008-06-02 13:28:36;11;431
"6830";37,7935600280762;-122,402137756348;2008-06-02 13:28:40;16;512
"6829";37,7896308898926;-122,403831481934;2008-06-02 13:28:40;0;20
"6833";37,7928199768066;-122,402633666992;2008-06-02 13:28:42;13;118
"6832";37,7896308898926;-122,403831481934;2008-06-02 13:28:42;10;20
"6835";37,791088104248;-122,397331237793;2008-06-02 13:28:43;13;71
"6836";37,7900581359863;-122,403869628906;2008-06-02 13:28:43;26;108
"6840";37,7897796630859;-122,40064239502;2008-06-02 13:28:45;7;113
"6843";37,7945518493652;-122,404167175293;2008-06-02 13:28:45;1;262
"6842";37,792121887207;-122,399642944336;2008-06-02 13:28:45;13;165
"6846";37,7899703979492;-122,399528503418;2008-06-02 13:28:47;9;382
"6850";37,7888793945313;-122,404159545898;2008-06-02 13:28:48;11;527
"6849";37,790828704834;-122,402801513672;2008-06-02 13:28:48;12;457
"6851";37,7925415039063;-122,397216796875;2008-06-02 13:28:49;11;8
"6855";37,7921905517578;-122,403190612793;2008-06-02 13:28:50;4;378
"6854";37,7939605712891;-122,400230407715;2008-06-02 13:28:50;12;235
"6860";37,7955093383789;-122,396499633789;2008-06-02 13:28:54;3;402
"6861";37,792350769043;-122,396812438965;2008-06-02 13:28:54;17;440
"6863";37,7954902648926;-122,396499633789;2008-06-02 13:28:56;4;402
"6867";37,7924690246582;-122,396873474121;2008-06-02 13:28:58;12;526
"6866";37,7944488525391;-122,399200439453;2008-06-02 13:28:58;6;310
"6871";37,794189453125;-122,396591186523;2008-06-02 13:29:00;12;448
"6874";37,7945213317871;-122,401138305664;2008-06-02 13:29:01;27;451
"6875";37,7925300598145;-122,39737701416;2008-06-02 13:29:02;19;148
"6879";37,7927017211914;-122,396492004395;2008-06-02 13:29:06;10;283
"6901";37,7937088012695;-122,398986816406;2008-06-02 13:29:13;14;279
"6900";37,7908897399902;-122,404373168945;2008-06-02 13:29:13;9;153
"6902";37,7917404174805;-122,404449462891;2008-06-02 13:29:13;16;383
"6905";37,7905006408691;-122,401557922363;2008-06-02 13:29:17;22;321
"6907";37,7891616821289;-122,403793334961;2008-06-02 13:29:18;26;17
"6913";37,790599822998;-122,404136657715;2008-06-02 13:29:21;12;20
"6916";37,7944984436035;-122,397079467773;2008-06-02 13:29:22;2;332
"6917";37,7944107055664;-122,399063110352;2008-06-02 13:29:23;0;235
"6919";37,7891883850098;-122,399856567383;2008-06-02 13:29:24;15;263
"6922";37,7900505065918;-122,403732299805;2008-06-02 13:29:26;9;305
"6927";37,791690826416;-122,403961181641;2008-06-02 13:29:28;17;118
"6934";37,7906303405762;-122,402671813965;2008-06-02 13:29:32;30;54
"6938";37,7919082641602;-122,400421142578;2008-06-02 13:29:33;18;512
"6941";37,792610168457;-122,403541564941;2008-06-02 13:29:34;2;378
"6942";37,7926788330078;-122,397109985352;2008-06-02 13:29:34;1;419
"6948";37,7917900085449;-122,401748657227;2008-06-02 13:29:37;10;165
"6956";37,794620513916;-122,40438079834;2008-06-02 13:29:44;5;262
"6953";37,7930908203125;-122,399032592773;2008-06-02 13:29:44;17;8
"6955";37,7945213317871;-122,396850585938;2008-06-02 13:29:44;5;181
"6958";37,7906494140625;-122,399871826172;2008-06-02 13:29:45;19;113
"6962";37,7900009155273;-122,397666931152;2008-06-02 13:29:47;22;382
"6976";37,7891006469727;-122,40160369873;2008-06-02 13:29:53;26;457
"6978";37,7901000976563;-122,398361206055;2008-06-02 13:29:54;33;440
"6977";37,7897109985352;-122,399757385254;2008-06-02 13:29:54;22;71
"6984";37,7900085449219;-122,404632568359;2008-06-02 13:29:56;8;305
"6988";37,7912101745605;-122,398651123047;2008-06-02 13:29:58;12;526
"6991";37,7914810180664;-122,402656555176;2008-06-02 13:29:59;41;431
